Orthogroup	drosophila_melanogaster_filt	drosophila_persimilis_filt	drosophila_pseudoobscura_filt	drosophila_sechellia_filt	drosophila_simulans_filt	drosophila_subobscura_filt
OG0008434	lcl|NT_037436.4_cds_NP_001097628.1_21629	lcl|NW_020825336.1_cds_XP_002025724.1_16191	lcl|NC_046683.1_cds_XP_002135498.3_25826	lcl|NC_045951.1_cds_XP_002030848.1_12420	lcl|NC_052522.2_cds_XP_002085216.1_13793	lcl|NC_048532.1_cds_XP_034657394.1_12024
OG0008469	lcl|NT_037436.4_cds_NP_001261986.1_21721	lcl|NW_020825340.1_cds_XP_002026508.1_16366	lcl|NC_046683.1_cds_XP_002135057.2_23337	lcl|NC_045951.1_cds_XP_002030898.1_12496	lcl|NC_052522.2_cds_XP_002085271.1_13881	lcl|NC_048532.1_cds_XP_034657395.1_11214
OG0008473	lcl|NT_037436.4_cds_NP_730278.1_21734	lcl|NW_020825340.1_cds_XP_002026511.1_16361	lcl|NC_046683.1_cds_XP_001353788.2_23333	lcl|NC_045951.1_cds_XP_002030904.1_12502	lcl|NC_052522.2_cds_XP_002085277.1_13887	lcl|NC_048532.1_cds_XP_034659020.1_11218
OG0008500	lcl|NT_037436.4_cds_NP_649012.2_21809	lcl|NW_020825340.1_cds_XP_026847927.1_16666	lcl|NC_046683.1_cds_XP_001353951.3_23766	lcl|NC_045951.1_cds_XP_032574972.1_12569	lcl|NC_052522.2_cds_XP_002085319.1_13969	lcl|NC_048532.1_cds_XP_034655805.1_9205
OG0008501	lcl|NT_037436.4_cds_NP_649013.3_21811	lcl|NW_020825340.1_cds_XP_026847945.1_16668	lcl|NC_046683.1_cds_XP_033239121.1_23768	lcl|NC_045951.1_cds_XP_032574973.1_12571	lcl|NC_052522.2_cds_XP_016032360.2_13971	lcl|NC_048532.1_cds_XP_034655808.1_9207
OG0008502	lcl|NT_037436.4_cds_NP_524131.1_21812	lcl|NW_020825340.1_cds_XP_002024090.2_16669	lcl|NC_046683.1_cds_XP_033239117.1_23770	lcl|NC_045951.1_cds_XP_002030943.1_12572	lcl|NC_052522.2_cds_XP_016032361.1_13972	lcl|NC_048532.1_cds_XP_034658035.1_9208
OG0008510	lcl|NT_037436.4_cds_NP_649021.1_21830	lcl|NW_020825340.1_cds_XP_002024100.1_16681	lcl|NC_046683.1_cds_XP_001353960.1_23782	lcl|NC_045951.1_cds_XP_002030953.1_12584	lcl|NC_052522.2_cds_XP_002085332.1_13987	lcl|NC_048532.1_cds_XP_034656939.1_9220
OG0008530	lcl|NT_037436.4_cds_NP_649035.2_21874	lcl|NW_020825357.1_cds_XP_002024136.1_18200	lcl|NC_046683.1_cds_XP_001353977.2_23825	lcl|NC_045951.1_cds_XP_002042572.1_12624	lcl|NC_052522.2_cds_XP_016032409.1_14031	lcl|NC_048532.1_cds_XP_034656418.1_9911
OG0008545	lcl|NT_037436.4_cds_NP_524141.1_21917	lcl|NW_020825357.1_cds_XP_002024169.2_18230	lcl|NC_046683.1_cds_XP_001353992.4_23875	lcl|NC_045951.1_cds_XP_002042602.2_12663	lcl|NC_052522.2_cds_XP_002085389.2_14075	lcl|NC_048532.1_cds_XP_034658383.1_10274
OG0008546	lcl|NT_037436.4_cds_NP_524142.2_21920	lcl|NW_020825357.1_cds_XP_002024170.1_18231	lcl|NC_046683.1_cds_XP_001353993.3_23876	lcl|NC_045951.1_cds_XP_002042603.1_12664	lcl|NC_052522.2_cds_XP_002085390.1_14076	lcl|NC_048532.1_cds_XP_034658382.1_10273
OG0008572	lcl|NT_037436.4_cds_NP_649074.2_21974	lcl|NW_020825343.1_cds_XP_026847973.1_16732	lcl|NC_046683.1_cds_XP_001352911.3_25553	lcl|NC_045951.1_cds_XP_032574179.1_12705	lcl|NC_052522.2_cds_XP_002085427.1_14115	lcl|NC_048532.1_cds_XP_034656793.1_9263
OG0008579	lcl|NT_037436.4_cds_NP_001097642.2_21989	lcl|NW_020825343.1_cds_XP_002026566.2_16721	lcl|NC_046683.1_cds_XP_002135563.3_25537	lcl|NC_045951.1_cds_XP_032575937.1_12718	lcl|NC_052522.2_cds_XP_002085437.1_14129	lcl|NC_048532.1_cds_XP_034656291.1_9273
OG0008611	lcl|NT_037436.4_cds_NP_649120.1_22099	lcl|NW_020825353.1_cds_XP_002027414.1_17541	lcl|NC_046683.1_cds_XP_001352946.2_25453	lcl|NC_045951.1_cds_XP_002043574.1_12789	lcl|NC_052522.2_cds_XP_002085494.1_14203	lcl|NC_048532.1_cds_XP_034657108.1_9343
OG0008612	lcl|NT_037436.4_cds_NP_649121.1_22100	lcl|NW_020825353.1_cds_XP_002027415.1_17542	lcl|NC_046683.1_cds_XP_001352947.2_25452	lcl|NC_045951.1_cds_XP_002043575.1_12790	lcl|NC_052522.2_cds_XP_002085495.1_14204	lcl|NC_048532.1_cds_XP_034657109.1_9344
OG0008613	lcl|NT_037436.4_cds_NP_001097644.1_22101	lcl|NW_020825353.1_cds_XP_026848586.1_17543	lcl|NC_046683.1_cds_XP_033239701.1_25450	lcl|NC_045951.1_cds_XP_002043576.1_12791	lcl|NC_052522.2_cds_XP_002085496.1_14205	lcl|NC_048532.1_cds_XP_034657102.1_9345
OG0008614	lcl|NT_037436.4_cds_NP_001262052.1_22103	lcl|NW_020825353.1_cds_XP_026848529.1_17544	lcl|NC_046683.1_cds_XP_002135594.2_25449	lcl|NC_045951.1_cds_XP_032575071.1_12792	lcl|NC_052522.2_cds_XP_016032514.1_14206	lcl|NC_048532.1_cds_XP_034655815.1_9346
OG0008623	lcl|NT_037436.4_cds_NP_524162.1_22129	lcl|NW_020825353.1_cds_XP_002027435.1_17563	lcl|NC_046683.1_cds_XP_001352959.3_25432	lcl|NC_045951.1_cds_XP_002043591.1_12812	lcl|NC_052522.2_cds_XP_002085511.1_14232	lcl|NC_048532.1_cds_XP_034656497.1_9361
OG0008633	lcl|NT_037436.4_cds_NP_001163469.1_22159	lcl|NW_020825353.1_cds_XP_026848447.1_17582	lcl|NC_046683.1_cds_XP_033241478.1_25394	lcl|NC_045951.1_cds_XP_032574120.1_12834	lcl|NC_052522.2_cds_XP_039149090.1_14258	lcl|NC_048532.1_cds_XP_034656783.1_9384
OG0008634	lcl|NT_037436.4_cds_NP_730444.1_22160	lcl|NW_020825353.1_cds_XP_026848444.1_17583	lcl|NC_046683.1_cds_XP_001352971.1_25393	lcl|NC_045951.1_cds_XP_032574385.1_12835	lcl|NC_052522.2_cds_XP_002085529.1_14259	lcl|NC_048532.1_cds_XP_034659468.1_9385
OG0008637	lcl|NT_037436.4_cds_NP_001097647.3_22177	lcl|NW_020825353.1_cds_XP_026848556.1_17450	lcl|NC_046683.1_cds_XP_002134973.2_22869	lcl|NC_045951.1_cds_XP_002043613.2_12847	lcl|NC_052522.2_cds_XP_016032549.1_14272	lcl|NC_048532.1_cds_XP_034657957.1_10180
OG0008671	lcl|NT_037436.4_cds_NP_001027138.2_22272	lcl|NW_020825345.1_cds_XP_026848074.1_16876	lcl|NC_046683.1_cds_XP_033239234.1_24262	lcl|NC_045951.1_cds_XP_032575012.1_12920	lcl|NC_052522.2_cds_XP_016032597.1_14349	lcl|NC_048532.1_cds_XP_034658198.1_11281
OG0008677	lcl|NT_037436.4_cds_NP_649176.1_22282	lcl|NW_020825312.1_cds_XP_026845553.1_12631	lcl|NC_046683.1_cds_XP_001353533.1_22655	lcl|NC_045951.1_cds_XP_002040601.1_12928	lcl|NC_052522.2_cds_XP_016032604.1_14358	lcl|NC_048532.1_cds_XP_034656816.1_8733
OG0008735	lcl|NT_037436.4_cds_NP_649245.1_22456	lcl|NW_020825353.1_cds_XP_002026875.2_17630	lcl|NC_046683.1_cds_XP_001352998.2_25339	lcl|NC_045951.1_cds_XP_002040693.2_13057	lcl|NC_052522.2_cds_XP_002085680.2_14507	lcl|NC_048532.1_cds_XP_034658605.1_9649
OG0008739	lcl|NT_037436.4_cds_NP_001262120.1_22465	lcl|NW_020825362.1_cds_XP_002026890.1_18731	lcl|NC_046683.1_cds_XP_002135613.2_25331	lcl|NC_045951.1_cds_XP_032574806.1_13065	lcl|NC_052522.2_cds_XP_016032716.1_14514	lcl|NC_048532.1_cds_XP_034655507.1_9642
OG0008793	lcl|NT_037436.4_cds_NP_649298.2_22630	lcl|NW_020825345.1_cds_XP_002026275.2_17020	lcl|NC_046683.1_cds_XP_002135231.3_24099	lcl|NC_045951.1_cds_XP_002040782.2_13180	lcl|NC_052522.2_cds_XP_039149073.1_14631	lcl|NC_048532.1_cds_XP_034656240.1_11863
OG0008794	lcl|NT_037436.4_cds_NP_001262144.1_22631	lcl|NW_020825345.1_cds_XP_026848209.1_17019	lcl|NC_046683.1_cds_XP_033238055.1_24100	lcl|NC_045951.1_cds_XP_002040783.1_13181	lcl|NC_052522.2_cds_XP_002085773.1_14632	lcl|NC_048532.1_cds_XP_034656239.1_11864
OG0008795	lcl|NT_037436.4_cds_NP_524198.1_22633	lcl|NW_020825345.1_cds_XP_002026278.1_17017	lcl|NC_046683.1_cds_XP_001354077.2_24105	lcl|NC_045951.1_cds_XP_002040784.1_13182	lcl|NC_052522.2_cds_XP_002085774.1_14633	lcl|NC_048532.1_cds_XP_034656237.1_11866
OG0008807	lcl|NT_037436.4_cds_NP_001246866.1_22664	lcl|NW_020825345.1_cds_XP_026848166.1_16997	lcl|NC_046683.1_cds_XP_015043471.2_24126	lcl|NC_045951.1_cds_XP_032574598.1_13205	lcl|NC_052522.2_cds_XP_016032819.1_14661	lcl|NC_048532.1_cds_XP_034659611.1_11884
OG0008843	lcl|NT_037436.4_cds_NP_649345.1_22768	lcl|NW_020825312.1_cds_XP_002021352.1_12646	lcl|NC_046683.1_cds_XP_001353524.2_22636	lcl|NC_045951.1_cds_XP_002040849.1_13280	lcl|NC_052522.2_cds_XP_002085836.1_14736	lcl|NC_048532.1_cds_XP_034656600.1_8750
OG0008898	lcl|NT_037436.4_cds_NP_001027140.1_22907	lcl|NW_020825345.1_cds_XP_002028421.2_16833	lcl|NC_046683.1_cds_XP_002135274.3_24320	lcl|NC_045951.1_cds_XP_002040927.1_13400	lcl|NC_052522.2_cds_XP_002085915.1_14873	lcl|NC_048532.1_cds_XP_034655655.1_8984
OG0008899	lcl|NT_037436.4_cds_NP_001027142.2_22909	lcl|NW_020825345.1_cds_XP_002028419.2_16836	lcl|NC_046683.1_cds_XP_033237398.1_24317	lcl|NC_045951.1_cds_XP_032573136.1_13402	lcl|NC_052522.2_cds_XP_016032971.1_14875	lcl|NC_048532.1_cds_XP_034655652.1_8981
OG0008900	lcl|NT_037436.4_cds_NP_001027144.2_22911	lcl|NW_020825345.1_cds_XP_026848195.1_16839	lcl|NC_046683.1_cds_XP_033237397.1_24315	lcl|NC_045951.1_cds_XP_032575631.1_13404	lcl|NC_052522.2_cds_XP_002085918.1_14877	lcl|NC_048532.1_cds_XP_034655647.1_8978
OG0008901	lcl|NT_037436.4_cds_NP_001027145.3_22912	lcl|NW_020825345.1_cds_XP_002028415.2_16840	lcl|NC_046683.1_cds_XP_002135281.2_24314	lcl|NC_045951.1_cds_XP_002040931.1_13405	lcl|NC_052522.2_cds_XP_002085919.1_14878	lcl|NC_048532.1_cds_XP_034655645.1_8977
OG0008902	lcl|NT_037436.4_cds_NP_001027146.4_22913	lcl|NW_020825345.1_cds_XP_002028414.2_16841	lcl|NC_046683.1_cds_XP_002135282.3_24313	lcl|NC_045951.1_cds_XP_032575709.1_13406	lcl|NC_052522.2_cds_XP_002085920.1_14879	lcl|NC_048532.1_cds_XP_034655644.1_8976
OG0008903	lcl|NT_037436.4_cds_NP_001014600.1_22914	lcl|NW_020825345.1_cds_XP_026848196.1_16845	lcl|NC_046683.1_cds_XP_001352392.3_24305	lcl|NC_045951.1_cds_XP_002040933.1_13407	lcl|NC_052522.2_cds_XP_002085922.2_14880	lcl|NC_048532.1_cds_XP_034655643.1_8974
OG0008904	lcl|NT_037436.4_cds_NP_649402.2_22917	lcl|NW_020825345.1_cds_XP_026848197.1_16846	lcl|NC_046683.1_cds_XP_001352393.2_24304	lcl|NC_045951.1_cds_XP_002040934.2_13409	lcl|NC_052522.2_cds_XP_002085923.2_14882	lcl|NC_048532.1_cds_XP_034659265.1_8973
OG0008905	lcl|NT_037436.4_cds_NP_001137998.1_22918	lcl|NW_020825345.1_cds_XP_002028410.1_16847	lcl|NC_046683.1_cds_XP_001352394.2_24303	lcl|NC_045951.1_cds_XP_002040935.1_13410	lcl|NC_052522.2_cds_XP_002085924.1_14883	lcl|NC_048532.1_cds_XP_034659264.1_8972
OG0008936	lcl|NT_037436.4_cds_NP_001097669.2_23033	lcl|NW_020825288.1_cds_XP_026840208.1_3071	lcl|NC_046679.1_cds_XP_033232983.1_3860	lcl|NC_045951.1_cds_XP_032573236.1_13492	lcl|NC_052522.2_cds_XP_016033059.1_14986	lcl|NC_048533.1_cds_XP_034665507.1_13024
OG0008963	lcl|NT_033777.3_cds_NP_001287642.1_23140	lcl|NW_020825288.1_cds_XP_026839925.1_4154	lcl|NC_046679.1_cds_XP_015038079.2_5171	lcl|NC_045952.1_cds_XP_032578362.1_13709	lcl|NC_052523.2_cds_XP_016022669.1_15071	lcl|NC_048533.1_cds_XP_034662736.1_12953
OG0008974	lcl|NT_033777.3_cds_NP_524865.2_23172	lcl|NW_020825288.1_cds_XP_002019311.1_4131	lcl|NC_046679.1_cds_XP_001359628.2_5146	lcl|NC_045952.1_cds_XP_032578079.1_13735	lcl|NC_052523.2_cds_XP_016033139.1_15097	lcl|NC_048533.1_cds_XP_034659962.1_12926
OG0008977	lcl|NT_033777.3_cds_NP_649443.1_23183	lcl|NW_020825288.1_cds_XP_026850337.1_4127	lcl|NC_046679.1_cds_XP_001359625.3_5142	lcl|NC_045952.1_cds_XP_002038262.1_13742	lcl|NC_052523.2_cds_XP_002102065.2_15102	lcl|NC_048533.1_cds_XP_034663440.1_12918
OG0008979	lcl|NT_033777.3_cds_NP_649446.1_23189	lcl|NW_020825288.1_cds_XP_026840039.1_4125	lcl|NC_046679.1_cds_XP_033232427.1_5140	lcl|NC_045952.1_cds_XP_002038265.1_13745	lcl|NC_052523.2_cds_XP_002102069.1_15105	lcl|NC_048533.1_cds_XP_034663438.1_12916
OG0008991	lcl|NT_033777.3_cds_NP_652325.2_23232	lcl|NW_020825288.1_cds_XP_002019290.1_4097	lcl|NC_046679.1_cds_XP_001359612.1_5105	lcl|NC_045952.1_cds_XP_002038280.1_13782	lcl|NC_052523.2_cds_XP_002102082.2_15135	lcl|NC_048533.1_cds_XP_034661776.1_12887
OG0008994	lcl|NT_033777.3_cds_NP_649461.2_23246	lcl|NW_020825288.1_cds_XP_002017549.1_4089	lcl|NC_046679.1_cds_XP_001359608.2_5098	lcl|NC_045952.1_cds_XP_032576620.1_13790	lcl|NC_052523.2_cds_XP_016033173.1_15145	lcl|NC_048533.1_cds_XP_034660688.1_14501
OG0009041	lcl|NT_033777.3_cds_NP_649507.1_23392	lcl|NW_020825288.1_cds_XP_002017257.2_3684	lcl|NC_046679.1_cds_XP_001359416.2_4590	lcl|NC_045952.1_cds_XP_002038355.1_13892	lcl|NC_052523.2_cds_XP_016033237.1_15259	lcl|NC_048533.1_cds_XP_034662282.1_14343
OG0009042	lcl|NT_033777.3_cds_NP_001262270.1_23396	lcl|NW_020825288.1_cds_XP_002017256.1_3683	lcl|NC_046679.1_cds_XP_001359415.1_4589	lcl|NC_045952.1_cds_XP_002038356.1_13893	lcl|NC_052523.2_cds_XP_039150949.1_15260	lcl|NC_048533.1_cds_XP_034662281.1_14344
OG0009043	lcl|NT_033777.3_cds_NP_649509.1_23398	lcl|NW_020825288.1_cds_XP_002017255.1_3682	lcl|NC_046679.1_cds_XP_001359414.1_4588	lcl|NC_045952.1_cds_XP_002038357.1_13894	lcl|NC_052523.2_cds_XP_002102165.1_15262	lcl|NC_048533.1_cds_XP_034663033.1_14345
OG0009047	lcl|NT_033777.3_cds_NP_001246924.1_23406	lcl|NW_020825288.1_cds_XP_026843718.1_3677	lcl|NC_046679.1_cds_XP_002137777.2_4582	lcl|NC_045952.1_cds_XP_032577250.1_13898	lcl|NC_052523.2_cds_XP_016033240.1_15266	lcl|NC_048533.1_cds_XP_034661057.1_14351
OG0009089	lcl|NT_033777.3_cds_NP_730940.1_23534	lcl|NW_020825288.1_cds_XP_026842028.1_3548	lcl|NC_046679.1_cds_XP_001359355.2_4426	lcl|NC_045952.1_cds_XP_002038420.1_14009	lcl|NC_052523.2_cds_XP_016033321.1_15380	lcl|NC_048533.1_cds_XP_034663335.1_14090
OG0009148	lcl|NT_033777.3_cds_NP_001287190.1_23705	lcl|NW_020825288.1_cds_XP_026846992.1_1776	lcl|NC_046679.1_cds_XP_015037460.2_3286	lcl|NC_045952.1_cds_XP_002038504.1_14143	lcl|NC_052523.2_cds_XP_016033416.1_15515	lcl|NC_048533.1_cds_XP_034662964.1_18057
OG0009149	lcl|NT_033777.3_cds_NP_524242.2_23708	lcl|NW_020825288.1_cds_XP_002013270.1_1779	lcl|NC_046679.1_cds_XP_001358939.1_3285	lcl|NC_045952.1_cds_XP_002038505.1_14144	lcl|NC_052523.2_cds_XP_002102309.1_15516	lcl|NC_048533.1_cds_XP_034662968.1_18061
OG0009154	lcl|NT_033777.3_cds_NP_649611.2_23728	lcl|NW_020825288.1_cds_XP_002013278.1_1789	lcl|NC_046679.1_cds_XP_001358934.2_3275	lcl|NC_045952.1_cds_XP_002038514.2_14155	lcl|NC_052523.2_cds_XP_002102318.1_15528	lcl|NC_048533.1_cds_XP_034664526.1_18072
OG0009155	lcl|NT_033777.3_cds_NP_649612.1_23729	lcl|NW_020825288.1_cds_XP_002013279.1_1790	lcl|NC_046679.1_cds_XP_001358933.3_3273	lcl|NC_045952.1_cds_XP_002038515.1_14156	lcl|NC_052523.2_cds_XP_016033421.1_15529	lcl|NC_048533.1_cds_XP_034664525.1_18073
OG0009183	lcl|NT_033777.3_cds_NP_649642.1_23778	lcl|NW_020825288.1_cds_XP_002013313.2_1830	lcl|NC_046679.1_cds_XP_001358906.3_3227	lcl|NC_045952.1_cds_XP_002038551.2_14196	lcl|NC_052523.2_cds_XP_002102355.1_15577	lcl|NC_048533.1_cds_XP_034661263.1_18108
OG0009184	lcl|NT_033777.3_cds_NP_649644.1_23780	lcl|NW_020825288.1_cds_XP_002013315.1_1831	lcl|NC_046679.1_cds_XP_001358904.3_3226	lcl|NC_045952.1_cds_XP_002038553.1_14198	lcl|NC_052523.2_cds_XP_002102357.1_15579	lcl|NC_048533.1_cds_XP_034660245.1_18110
OG0009214	lcl|NT_033777.3_cds_NP_524247.1_23875	lcl|NW_020825288.1_cds_XP_002016978.1_3302	lcl|NC_046679.1_cds_XP_001359222.2_4124	lcl|NC_045952.1_cds_XP_032577831.1_14271	lcl|NC_052523.2_cds_XP_002102395.1_15656	lcl|NC_048533.1_cds_XP_034664246.1_13877
OG0009215	lcl|NT_033777.3_cds_NP_649677.1_23876	lcl|NW_020825288.1_cds_XP_002016977.1_3301	lcl|NC_046679.1_cds_XP_001359223.2_4123	lcl|NC_045952.1_cds_XP_032578777.1_14272	lcl|NC_052523.2_cds_XP_002102396.1_15657	lcl|NC_048533.1_cds_XP_034664090.1_13876
OG0009249	lcl|NT_033777.3_cds_NP_001097699.2_24001	lcl|NW_020825288.1_cds_XP_002019497.2_4429	lcl|NC_046679.1_cds_XP_033235390.1_5533	lcl|NC_045952.1_cds_XP_002038666.2_14371	lcl|NC_052523.2_cds_XP_016033561.1_15771	lcl|NC_048533.1_cds_XP_034662898.1_13788
OG0009250	lcl|NT_033777.3_cds_NP_649709.2_24002	lcl|NW_020825288.1_cds_XP_002019498.1_4430	lcl|NC_046679.1_cds_XP_001359750.3_5537	lcl|NC_045952.1_cds_XP_002038667.1_14373	lcl|NC_052523.2_cds_XP_016033562.1_15773	lcl|NC_048533.1_cds_XP_034664469.1_13787
OG0009255	lcl|NT_033777.3_cds_NP_001097700.2_24009	lcl|NW_020825288.1_cds_XP_002019503.2_4436	lcl|NC_046679.1_cds_XP_001359755.3_5543	lcl|NC_045952.1_cds_XP_002038672.1_14378	lcl|NC_052523.2_cds_XP_002102466.1_15779	lcl|NC_048533.1_cds_XP_034664473.1_13782
OG0009265	lcl|NT_033777.3_cds_NP_649720.2_24034	lcl|NW_020825288.1_cds_XP_026850537.1_4451	lcl|NC_046679.1_cds_XP_001359765.4_5568	lcl|NC_045952.1_cds_XP_002038693.2_14399	lcl|NC_052523.2_cds_XP_002102482.3_15804	lcl|NC_048533.1_cds_XP_034662855.1_13766
OG0009331	lcl|NT_033777.3_cds_NP_731221.2_24218	lcl|NW_020825288.1_cds_XP_026850826.1_2085	lcl|NC_046679.1_cds_XP_001358757.4_2918	lcl|NC_045952.1_cds_XP_032579529.1_17258	lcl|NC_052523.2_cds_XP_039151468.1_18938	lcl|NC_048533.1_cds_XP_034664550.1_15902
OG0009360	lcl|NT_033777.3_cds_NP_001334691.1_24272	lcl|NW_020825288.1_cds_XP_026851181.1_3883	lcl|NC_046679.1_cds_XP_015037967.2_4853	lcl|NC_045952.1_cds_XP_032578335.1_17212	lcl|NC_052523.2_cds_XP_039150816.1_18894	lcl|NC_048533.1_cds_XP_034663832.1_14134
OG0009396	lcl|NT_033777.3_cds_NP_649833.1_24376	lcl|NW_020825288.1_cds_XP_026851201.1_4552	lcl|NC_046679.1_cds_XP_001359821.3_5681	lcl|NC_045952.1_cds_XP_002031980.1_17135	lcl|NC_052523.2_cds_XP_016035573.1_18824	lcl|NC_048533.1_cds_XP_034665440.1_13659
OG0009538	lcl|NT_033777.3_cds_NP_731439.2_24781	lcl|NW_020825288.1_cds_XP_002023820.1_864	lcl|NC_046679.1_cds_XP_001357987.3_1094	lcl|NC_045952.1_cds_XP_002031791.1_16848	lcl|NC_052523.2_cds_XP_002104028.2_18496	lcl|NC_048533.1_cds_XP_034661639.1_16634
OG0009539	lcl|NT_033777.3_cds_NP_649975.1_24782	lcl|NW_020825288.1_cds_XP_002023819.1_863	lcl|NC_046679.1_cds_XP_001357988.3_1093	lcl|NC_045952.1_cds_XP_002031790.1_16847	lcl|NC_052523.2_cds_XP_002104027.1_18495	lcl|NC_048533.1_cds_XP_034661133.1_16633
OG0009540	lcl|NT_033777.3_cds_NP_649976.1_24783	lcl|NW_020825288.1_cds_XP_002023818.1_862	lcl|NC_046679.1_cds_XP_001357986.2_1092	lcl|NC_045952.1_cds_XP_002045377.1_16846	lcl|NC_052523.2_cds_XP_016035360.2_18494	lcl|NC_048533.1_cds_XP_034661393.1_16632
OG0009541	lcl|NT_033777.3_cds_NP_001027166.1_24784	lcl|NW_020825288.1_cds_XP_002023817.1_861	lcl|NC_046679.1_cds_XP_033233114.1_1091	lcl|NC_045952.1_cds_XP_002045375.1_16844	lcl|NC_052523.2_cds_XP_002104024.2_18493	lcl|NC_048533.1_cds_XP_034664925.1_16631
OG0009542	lcl|NT_033777.3_cds_NP_001027167.1_24785	lcl|NW_020825288.1_cds_XP_002023816.2_860	lcl|NC_046679.1_cds_XP_033233112.1_1090	lcl|NC_045952.1_cds_XP_002031786.1_16843	lcl|NC_052523.2_cds_XP_002104023.1_18492	lcl|NC_048533.1_cds_XP_034664923.1_16630
OG0009546	lcl|NT_033777.3_cds_NP_649981.1_24809	lcl|NW_020825288.1_cds_XP_002012904.1_1306	lcl|NC_046679.1_cds_XP_033233938.1_1669	lcl|NC_045952.1_cds_XP_002031777.1_16830	lcl|NC_052523.2_cds_XP_002104014.2_18480	lcl|NC_048533.1_cds_XP_034665129.1_14929
OG0009550	lcl|NT_033777.3_cds_NP_001356898.1_24824	lcl|NW_020825288.1_cds_XP_026840574.1_1300	lcl|NC_046679.1_cds_XP_003736383.3_1661	lcl|NC_045952.1_cds_XP_032576846.1_16824	lcl|NC_052523.2_cds_XP_039151367.2_18470	lcl|NC_048533.1_cds_XP_034664214.1_15461
OG0009573	lcl|NT_033777.3_cds_NP_001247027.1_24908	lcl|NW_020825288.1_cds_XP_026840195.1_1241	lcl|NC_046679.1_cds_XP_015038636.2_1570	lcl|NC_045952.1_cds_XP_002031732.2_16748	lcl|NC_052523.2_cds_XP_016035265.1_18384	lcl|NC_048533.1_cds_XP_034661864.1_15554
OG0009665	lcl|NT_033777.3_cds_NP_650109.1_25175	lcl|NW_020825288.1_cds_XP_002019401.2_4277	lcl|NC_046679.1_cds_XP_033241778.1_5323	lcl|NC_045952.1_cds_XP_032578202.1_16520	lcl|NC_052523.2_cds_XP_039150894.1_18147	lcl|NC_048533.1_cds_XP_034663214.1_13090
OG0009673	lcl|NT_033777.3_cds_NP_731632.1_25200	lcl|NW_020825288.1_cds_XP_026841259.1_4268	lcl|NC_046679.1_cds_XP_015038134.2_5314	lcl|NC_045952.1_cds_XP_032579461.1_16506	lcl|NC_052523.2_cds_XP_039151746.1_18132	lcl|NC_048533.1_cds_XP_034663628.1_13080
OG0009724	lcl|NT_033777.3_cds_NP_650179.1_25349	lcl|NW_020825288.1_cds_XP_002017381.1_3849	lcl|NC_046679.1_cds_XP_001359506.1_4808	lcl|NC_045952.1_cds_XP_002031496.1_16376	lcl|NC_052523.2_cds_XP_002103737.2_17988	lcl|NC_048533.1_cds_XP_034664773.1_14171
OG0009809	lcl|NT_033777.3_cds_NP_650280.1_25605	lcl|NW_020825288.1_cds_XP_002014044.2_2764	lcl|NC_046679.1_cds_XP_001358391.3_2087	lcl|NC_045952.1_cds_XP_002031342.1_16170	lcl|NC_052523.2_cds_XP_002103579.3_17764	lcl|NC_048533.1_cds_XP_034661233.1_15265
OG0009821	lcl|NT_033777.3_cds_NP_650290.2_25635	lcl|NW_020825288.1_cds_XP_026840282.1_1667	lcl|NC_046679.1_cds_XP_033233457.1_3428	lcl|NC_045952.1_cds_XP_032577419.1_16150	lcl|NC_052523.2_cds_XP_016034854.2_17743	lcl|NC_048533.1_cds_XP_034664641.1_15283
OG0009849	lcl|NT_033777.3_cds_NP_650314.1_25731	lcl|NW_020825288.1_cds_XP_002014001.2_2699	lcl|NC_046679.1_cds_XP_001358424.3_2159	lcl|NC_045952.1_cds_XP_002031282.1_16080	lcl|NC_052523.2_cds_XP_016034793.1_17658	lcl|NC_048533.1_cds_XP_034661171.1_16468
OG0009870	lcl|NT_033777.3_cds_NP_650331.1_25781	lcl|NW_020825288.1_cds_XP_026843609.1_2205	lcl|NC_046679.1_cds_XP_001358694.2_2775	lcl|NC_045952.1_cds_XP_032577736.1_16044	lcl|NC_052523.2_cds_XP_016034756.1_17614	lcl|NC_048533.1_cds_XP_034665868.1_14994
OG0009963	lcl|NT_033777.3_cds_NP_001097798.1_26044	lcl|NW_020825706.1_cds_XP_002019692.1_19969	lcl|NC_046679.1_cds_XP_002138019.2_5798	lcl|NC_045952.1_cds_XP_002031108.1_15846	lcl|NC_052523.2_cds_XP_002103360.1_17397	lcl|NC_048533.1_cds_XP_034664985.1_13564
OG0009976	lcl|NT_033777.3_cds_NP_001138057.1_26098	lcl|NW_020825706.1_cds_XP_002019711.2_19996	lcl|NC_046679.1_cds_XP_001359904.3_5842	lcl|NC_045952.1_cds_XP_002031090.2_15802	lcl|NC_052523.2_cds_XP_002103343.1_17349	lcl|NC_048533.1_cds_XP_034660581.1_13520
OG0010008	lcl|NT_033777.3_cds_NP_732043.1_26167	lcl|NW_020825706.1_cds_XP_002019957.1_20299	lcl|NC_046679.1_cds_XP_002138096.2_6262	lcl|NC_045952.1_cds_XP_002045479.2_15742	lcl|NC_052523.2_cds_XP_002103298.1_17284	lcl|NC_048533.1_cds_XP_034660629.1_14758
