	OG	Dmel_gene	dS	dN	Omega	FN	FP	Branches	drosophila_melanogaster_filt	drosophila_persimilis_filt	drosophila_pseudoobscura_filt	drosophila_sechellia_filt	drosophila_simulans_filt	drosophila_subobscura_filt	Dmel_feature_name	Dmel_locus_tag	Dmel_ref_flybase
45	OG0002638	CG13002 	4.908291100983435	1.3055776946864122	0.4307294811626601	0.1495327102803738	0.0	['Drosophila_sechellia']	lcl|NC_004354.4_cds_NP_573178.1_4212	lcl|NW_020825317.1_cds_XP_026845986.1_13575	lcl|NC_046683.1_cds_XP_001354333.3_21045	lcl|NC_045954.1_cds_XP_002042318.1_22750	lcl|NC_052525.2_cds_XP_002107178.3_24997	lcl|NC_048530.1_cds_XP_034671353.1_2103	lcl|NC_004354.4_cds_NP_573178.1_4212	locus_tag=Dmel_CG13002 	db_xref=FLYBASE:FBpp0074117,GeneID:32681 
46	OG0002709	CG6847 	5.254105789005255	0.7316009268706404	0.1933019597763706	0.4469067405355494	0.0009233610341643	['Drosophila_subobscura']	lcl|NC_004354.4_cds_NP_573259.2_4459	lcl|NW_020825346.1_cds_XP_026848297.1_17087	lcl|NC_046683.1_cds_XP_002134129.2_19125	lcl|NC_045954.1_cds_XP_032581524.1_22936	lcl|NC_052525.2_cds_XP_002107276.1_25195	lcl|NC_048530.1_cds_XP_034654903.1_3436	lcl|NC_004354.4_cds_NP_573259.2_4459	locus_tag=Dmel_CG6847 	db_xref=FLYBASE:FBpp0074279,GeneID:32778 
47	OG0002730	Tsf1 	6.1347972996779765	0.7054927756432798	0.2184263427518472	0.3868954758190328	0.0015600624024961	[]	lcl|NC_004354.4_cds_NP_523401.2_4566	lcl|NW_020825330.1_cds_XP_002026823.1_15145	lcl|NC_046683.1_cds_XP_002134503.3_16834	lcl|NC_045954.1_cds_XP_002039274.1_23009	lcl|NC_052525.2_cds_XP_016039917.1_25284	lcl|NC_048530.1_cds_XP_034668172.1_1106	lcl|NC_004354.4_cds_NP_523401.2_4566	locus_tag=Dmel_CG6186 	db_xref=FLYBASE:FBpp0074331,GeneID:32821 
48	OG0002764	Pvf1 	5.340835805535415	0.9889583399792704	0.3072365046441029	0.2660818713450292	0.0029239766081871	[]	lcl|NC_004354.4_cds_NP_523407.1_4658	lcl|NW_020825331.1_cds_XP_026847123.1_15584	lcl|NC_046683.1_cds_XP_001355114.3_18053	lcl|NC_045954.1_cds_XP_032580537.1_23086	lcl|NC_052525.2_cds_XP_039153676.1_25356	lcl|NC_048530.1_cds_XP_034661002.1_1636	lcl|NC_004354.4_cds_NP_523407.1_4658	locus_tag=Dmel_CG7103 	db_xref=FLYBASE:FBpp0074411,GeneID:32876 
49	OG0002786	Mur18B 	4.231700424533289	1.1338971686327215	0.4663563781127324	0.2051282051282051	0.0018315018315018	['Node6']	lcl|NC_004354.4_cds_NP_573364.1_4725	lcl|NW_020825324.1_cds_XP_026846511.1_14370	lcl|NC_046683.1_cds_XP_001355004.3_18479	lcl|NC_045954.1_cds_XP_032581372.1_23144	lcl|NC_052525.2_cds_XP_016039989.1_25416	lcl|NC_048530.1_cds_XP_034664240.1_1813	lcl|NC_004354.4_cds_NP_573364.1_4725	locus_tag=Dmel_CG7874 	db_xref=FLYBASE:FBpp0074443,GeneID:32912 
50	OG0002787	Muc18B 	3.6490990340126426	1.3398460821868694	0.5626875259340451	0.1163434903047091	0.002770083102493	['Node7']	lcl|NC_004354.4_cds_NP_573365.1_4726	lcl|NW_020825324.1_cds_XP_002022397.2_14369	lcl|NC_046683.1_cds_XP_033240214.1_18475	lcl|NC_045954.1_cds_XP_002039384.1_23145	lcl|NC_052525.2_cds_XP_002107385.1_25417	lcl|NC_048530.1_cds_XP_034664322.1_1814	lcl|NC_004354.4_cds_NP_573365.1_4726	locus_tag=Dmel_CG7876 	db_xref=FLYBASE:FBpp0074444,GeneID:32913 
51	OG0002858	obst-A 	6.638741188447085	0.6478683238493695	0.20700325838695	0.2184873949579832	0.0	[]	lcl|NC_004354.4_cds_NP_608378.2_5043	lcl|NW_020825324.1_cds_XP_002022528.1_14515	lcl|NC_046683.1_cds_XP_001354939.2_18711	lcl|NC_045954.1_cds_XP_032582455.1_23339	lcl|NC_052525.2_cds_XP_016040148.1_25633	lcl|NC_048530.1_cds_XP_034670980.1_3331	lcl|NC_004354.4_cds_NP_608378.2_5043	locus_tag=Dmel_CG17052 	db_xref=FLYBASE:FBpp0077026,GeneID:33022 
52	OG0002859	Peritrophin-A 	6.417518230837779	0.7244809310324979	0.2979700088514043	0.1956521739130435	0.0043478260869565	[]	lcl|NC_004354.4_cds_NP_523418.1_5045	lcl|NW_020825324.1_cds_XP_002022529.2_14516	lcl|NC_046683.1_cds_XP_001354938.1_18712	lcl|NC_045954.1_cds_XP_002039516.1_23341	lcl|NC_052525.2_cds_XP_016040149.1_25635	lcl|NC_048530.1_cds_XP_034670981.1_3330	lcl|NC_004354.4_cds_NP_523418.1_5045	locus_tag=Dmel_CG17058 	db_xref=FLYBASE:FBpp0077027,GeneID:33023 
53	OG0002870	Obp19a 	7.17426388908121	1.3501831812113287	0.3404605149251613	0.1572327044025157	0.0062893081761006	[]	lcl|NC_004354.4_cds_NP_728338.2_5067	lcl|NW_020825359.1_cds_XP_002025050.1_18467	lcl|NC_046683.1_cds_XP_001355623.3_17358	lcl|NC_045954.1_cds_XP_002039540.1_23364	lcl|NC_052525.2_cds_XP_016040162.1_25661	lcl|NC_048530.1_cds_XP_034670082.1_3312	lcl|NC_004354.4_cds_NP_728338.2_5067	locus_tag=Dmel_CG11748 	db_xref=FLYBASE:FBpp0297995,GeneID:33037 
54	OG0002871	Obp19b 	5.585576254347974	1.7060093118667172	0.4231364208307014	0.0689655172413793	0.0043103448275862	[]	lcl|NC_004354.4_cds_NP_608391.2_5068	lcl|NW_020825359.1_cds_XP_002025051.1_18468	lcl|NC_046683.1_cds_XP_001355622.3_17359	lcl|NC_045954.1_cds_XP_002039541.2_23365	lcl|NC_052525.2_cds_XP_016040163.2_25662	lcl|NC_048530.1_cds_XP_034670059.1_3311	lcl|NC_004354.4_cds_NP_608391.2_5068	locus_tag=Dmel_CG1670 	db_xref=FLYBASE:FBpp0076994,GeneID:33038 
55	OG0002872	Obp19c 	5.944039231404523	0.9588745551715292	0.2960875066426737	0.1420454545454545	0.0	[]	lcl|NC_004354.4_cds_NP_608392.1_5069	lcl|NW_020825359.1_cds_XP_002025052.1_18469	lcl|NC_046683.1_cds_XP_001355621.3_17360	lcl|NC_045954.1_cds_XP_002039542.1_23366	lcl|NC_052525.2_cds_XP_002107477.1_25663	lcl|NC_048530.1_cds_XP_034670047.1_3310	lcl|NC_004354.4_cds_NP_608392.1_5069	locus_tag=Dmel_CG15457 	db_xref=FLYBASE:FBpp0077018,GeneID:33039 
56	OG0002873	Obp19d 	4.9185653024879255	1.0854168183252388	0.4269204852788174	0.086092715231788	0.0066225165562913	[]	lcl|NC_004354.4_cds_NP_523421.2_5071	lcl|NW_020825359.1_cds_XP_002025053.1_18470	lcl|NC_046683.1_cds_XP_001355620.2_17361	lcl|NC_045954.1_cds_XP_002039543.1_23367	lcl|NC_052525.2_cds_XP_002107478.1_25664	lcl|NC_048530.1_cds_XP_034670071.1_3309	lcl|NC_004354.4_cds_NP_523421.2_5071	locus_tag=Dmel_CG1668 	db_xref=FLYBASE:FBpp0076995,GeneID:33040 
57	OG0002931	Cda4 	6.552727328153976	0.6768708775153274	0.1961523952308124	0.3827655310621242	0.0	[]	lcl|NC_004354.4_cds_NP_728468.1_5350	lcl|NW_020825330.1_cds_XP_026847048.1_15354	lcl|NC_046683.1_cds_XP_033238943.1_17138	lcl|NC_045954.1_cds_XP_002044556.1_23664	lcl|NC_052525.2_cds_XP_016040360.1_25941	lcl|NC_048530.1_cds_XP_034663305.1_3527	lcl|NC_004354.4_cds_NP_728468.1_5350	locus_tag=Dmel_CG32499 	db_xref=FLYBASE:FBpp0077054,GeneID:33144 
58	OG0002962	ovm 	6.151386145098753	1.2629588460128978	0.3241922311473174	0.2367149758454106	0.0048309178743961	[]	lcl|NT_033779.5_cds_NP_722607.1_5480	lcl|NW_020825298.1_cds_XP_002020947.2_10349	lcl|NC_046681.1_cds_XP_001357103.3_16357	lcl|NC_045949.1_cds_XP_002041531.1_49	lcl|NC_052520.2_cds_XP_044778272.1_58	lcl|NC_048534.1_cds_XP_034667037.1_21831	lcl|NT_033779.5_cds_NP_722607.1_5480	locus_tag=Dmel_CG31976 	db_xref=FLYBASE:FBpp0291404,GeneID:326181 
59	OG0003001	crq 	6.258241908912384	0.6306691835980861	0.1627765927853068	0.4989816700610998	0.0	[]	lcl|NT_033779.5_cds_NP_787957.1_5588	lcl|NW_020825298.1_cds_XP_026844573.1_11777	lcl|NC_046681.1_cds_XP_015035818.2_14557	lcl|NC_045949.1_cds_XP_002041583.2_130	lcl|NC_052520.2_cds_XP_016022918.1_144	lcl|NC_048534.1_cds_XP_034669777.1_21242	lcl|NT_033779.5_cds_NP_787957.1_5588	locus_tag=Dmel_CG4280 	db_xref=FLYBASE:FBpp0077747,GeneID:33219 
60	OG0003009	nAChRbeta3 	5.68953868121662	1.1315431243552911	0.3418543879955713	0.1995614035087719	0.0021929824561403	[]	lcl|NT_033779.5_cds_NP_525098.1_5613	lcl|NW_020825298.1_cds_XP_026844327.1_11795	lcl|NC_046681.1_cds_XP_015035812.2_14541	lcl|NC_045949.1_cds_XP_002041593.1_145	lcl|NC_052520.2_cds_XP_016022931.1_161	lcl|NC_048534.1_cds_XP_034668825.1_21228	lcl|NT_033779.5_cds_NP_525098.1_5613	locus_tag=Dmel_CG11822 	db_xref=FLYBASE:FBpp0077724,GeneID:33228 
61	OG0003023	GABA-B-R3 	5.88593064791896	0.6939408529726958	0.144824644346728	0.4462750716332378	0.0	['Node6', 'Node7', 'Drosophila_persimilis']	lcl|NT_033779.5_cds_NP_523447.2_5650	lcl|NW_020825298.1_cds_XP_026844638.1_10758	lcl|NC_046681.1_cds_XP_001356956.4_15846	lcl|NC_045949.1_cds_XP_002041617.1_166	lcl|NC_052520.2_cds_XP_016022944.1_188	lcl|NC_048534.1_cds_XP_034666872.1_21206	lcl|NT_033779.5_cds_NP_523447.2_5650	locus_tag=Dmel_CG3022 	db_xref=FLYBASE:FBpp0077666,GeneID:33248 
62	OG0003045	GluRIIC 	6.495931104154284	0.6524193403981372	0.1466634966157678	0.4703433922996878	0.0	[]	lcl|NT_033779.5_cds_NP_608557.4_5710	lcl|NW_020825298.1_cds_XP_002020926.1_10378	lcl|NC_046681.1_cds_XP_001357118.2_16320	lcl|NC_045949.1_cds_XP_002041645.2_205	lcl|NC_052520.2_cds_XP_002077694.2_228	lcl|NC_048534.1_cds_XP_034668368.1_21929	lcl|NT_033779.5_cds_NP_608557.4_5710	locus_tag=Dmel_CG4226 	db_xref=FLYBASE:FBpp0307912,GeneID:33275 
63	OG0003076	a5 	7.084939438326884	0.7421920845010961	0.221909515968208	0.3933649289099526	0.0	[]	lcl|NT_033779.5_cds_NP_476998.1_5782	lcl|NW_020825298.1_cds_XP_026843984.1_10639	lcl|NC_046681.1_cds_XP_001357023.4_15987	lcl|NC_045949.1_cds_XP_002041692.1_260	lcl|NC_052520.2_cds_XP_002077742.1_289	lcl|NC_048534.1_cds_XP_034667248.1_20961	lcl|NT_033779.5_cds_NP_476998.1_5782	locus_tag=Dmel_CG5430 	db_xref=FLYBASE:FBpp0077588,GeneID:33317 
64	OG0003077	CG31659 	5.166383451821201	1.3935122947603038	0.4356867400330662	0.1297071129707113	0.0	[]	lcl|NT_033779.5_cds_NP_722702.1_5795	lcl|NW_020825298.1_cds_XP_002020702.2_10631	lcl|NC_046681.1_cds_XP_001357024.4_15995	lcl|NC_045949.1_cds_XP_032583097.1_271	lcl|NC_052520.2_cds_XP_002077750.1_299	lcl|NC_048534.1_cds_XP_034667679.1_20956	lcl|NT_033779.5_cds_NP_722702.1_5795	locus_tag=Dmel_CG31659 	db_xref=FLYBASE:FBpp0077608,GeneID:318875 
65	OG0003078	NLaz 	5.100420145744344	0.8306277208218537	0.3148061528521719	0.1746724890829694	0.0	[]	lcl|NT_033779.5_cds_NP_001259867.1_5797	lcl|NW_020825298.1_cds_XP_002020703.1_10630	lcl|NC_046681.1_cds_XP_002132893.3_15996	lcl|NC_045949.1_cds_XP_002041700.1_272	lcl|NC_052520.2_cds_XP_002077751.3_300	lcl|NC_048534.1_cds_XP_034667678.1_20955	lcl|NT_033779.5_cds_NP_001259867.1_5797	locus_tag=Dmel_CG33126 	db_xref=FLYBASE:FBpp0302979,GeneID:33324 
66	OG0003119	Npc2a 	7.360954899777663	0.8888017441092249	0.3235871596136	0.2013422818791946	0.0	[]	lcl|NT_033779.5_cds_NP_608637.1_5916	lcl|NW_020825298.1_cds_XP_002015372.1_10780	lcl|NC_046681.1_cds_XP_001356946.1_15819	lcl|NC_045949.1_cds_XP_002041755.2_350	lcl|NC_052520.2_cds_XP_002077806.1_391	lcl|NC_048534.1_cds_XP_034667944.1_21669	lcl|NT_033779.5_cds_NP_608637.1_5916	locus_tag=Dmel_CG7291 	db_xref=FLYBASE:FBpp0077492,GeneID:33374 
67	OG0003124	CG42296 	5.457172025847975	0.8227313657387428	0.2004926568129725	0.4187558031569173	0.000928505106778	['Node6', 'Node7']	lcl|NT_033779.5_cds_NP_652638.2_5930	lcl|NW_020825298.1_cds_XP_002015379.1_10771	lcl|NC_046681.1_cds_XP_001356950.3_15830	lcl|NC_045949.1_cds_XP_032583119.1_359	lcl|NC_052520.2_cds_XP_002077812.2_401	lcl|NC_048534.1_cds_XP_034670106.1_21679	lcl|NT_033779.5_cds_NP_652638.2_5930	locus_tag=Dmel_CG42296 	db_xref=FLYBASE:FBpp0288954,GeneID:53544 
68	OG0003156	eys 	4.728209281383942	0.5596442776574002	0.1439275963214816	0.4701784936874184	0.0	['Node6']	lcl|NT_033779.5_cds_NP_001259924.2_6023	lcl|NW_020825298.1_cds_XP_026844175.1_11400	lcl|NC_046681.1_cds_XP_001356624.4_15070	lcl|NC_045949.1_cds_XP_002037567.2_431	lcl|NC_052520.2_cds_XP_016023125.1_478	lcl|NC_048534.1_cds_XP_034670265.1_21175	lcl|NT_033779.5_cds_NP_001259924.2_6023	locus_tag=Dmel_CG33955 	db_xref=FLYBASE:FBpp0311004,GeneID:3771890 
69	OG0003213	Cpr23B 	3.809151197872614	0.96989661522339	0.433747863987887	0.22397476340694	0.0031545741324921	[]	lcl|NT_033779.5_cds_NP_608718.1_6169	lcl|NW_020825294.1_cds_XP_002028357.1_9968	lcl|NC_046681.1_cds_XP_001356162.2_12032	lcl|NC_045949.1_cds_XP_032583335.1_536	lcl|NC_052520.2_cds_XP_002077946.1_587	lcl|NC_048534.1_cds_XP_034667318.1_19581	lcl|NT_033779.5_cds_NP_608718.1_6169	locus_tag=Dmel_CG2973 	db_xref=FLYBASE:FBpp0077304,GeneID:33480 
70	OG0003275	CG3246 	6.302072343811804	0.6860290262204626	0.2171985926723645	0.3876651982378855	0.0022026431718061	[]	lcl|NT_033779.5_cds_NP_608781.2_6349	lcl|NW_020825298.1_cds_XP_026844046.1_11833	lcl|NC_046681.1_cds_XP_015035800.2_14496	lcl|NC_045949.1_cds_XP_002045314.1_670	lcl|NC_052520.2_cds_XP_002078032.1_732	lcl|NC_048534.1_cds_XP_034666694.1_21093	lcl|NT_033779.5_cds_NP_608781.2_6349	locus_tag=Dmel_CG3246 	db_xref=FLYBASE:FBpp0077261,GeneID:33564 
71	OG0003310	bark 	6.063722848702523	0.2902699654126683	0.0661829249066345	0.6704545454545454	0.0003156565656565	[]	lcl|NT_033779.5_cds_NP_001245864.1_6464	lcl|NW_020825298.1_cds_XP_002014953.2_11291	lcl|NC_046681.1_cds_XP_001356673.4_15192	lcl|NC_045949.1_cds_XP_002037766.2_753	lcl|NC_052520.2_cds_XP_016023365.1_812	lcl|NC_048534.1_cds_XP_034669623.1_21991	lcl|NT_033779.5_cds_NP_001245864.1_6464	locus_tag=Dmel_CG3921 	db_xref=FLYBASE:FBpp0297894,GeneID:33604 
72	OG0003324	ft 	5.356419795514628	0.3865921568730906	0.077871639786379	0.7739868049010368	0.0	['Drosophila_subobscura']	lcl|NT_033779.5_cds_NP_477497.1_6517	lcl|NW_020825298.1_cds_XP_026844382.1_10356	lcl|NC_046681.1_cds_XP_001357109.4_16343	lcl|NC_045949.1_cds_XP_002037796.2_797	lcl|NC_052520.2_cds_XP_039147181.1_867	lcl|NC_048534.1_cds_XP_034665997.1_21945	lcl|NT_033779.5_cds_NP_477497.1_6517	locus_tag=Dmel_CG3352 	db_xref=FLYBASE:FBpp0077167,GeneID:33627 
73	OG0003368	Ir25a 	6.890606466322846	0.4191826243999728	0.1029234283093325	0.5163329820864068	0.0	['Node3']	lcl|NT_033779.5_cds_NP_001260049.1_6643	lcl|NW_020825298.1_cds_XP_026844397.1_11495	lcl|NC_046681.1_cds_XP_001356575.4_14946	lcl|NC_045949.1_cds_XP_002037857.2_892	lcl|NC_052520.2_cds_XP_016023465.1_973	lcl|NC_048534.1_cds_XP_034669677.1_21725	lcl|NT_033779.5_cds_NP_001260049.1_6643	locus_tag=Dmel_CG15627 	db_xref=FLYBASE:FBpp0304756,GeneID:33683 
74	OG0003456	GluRIIA 	6.188906617991327	0.3454999205249123	0.0981737906168954	0.5369349503858876	0.0	[]	lcl|NT_033779.5_cds_NP_523484.2_6919	lcl|NW_020825294.1_cds_XP_002021695.1_9803	lcl|NC_046681.1_cds_XP_001356082.2_12243	lcl|NC_045949.1_cds_XP_032578056.1_1076	lcl|NC_052520.2_cds_XP_002078251.1_1202	lcl|NC_048534.1_cds_XP_034668881.1_18743	lcl|NT_033779.5_cds_NP_523484.2_6919	locus_tag=Dmel_CG6992 	db_xref=FLYBASE:FBpp0078739,GeneID:33788 
75	OG0003457	GluRIIB 	5.994705038295389	0.5151587589021495	0.1247091299861868	0.5193717277486911	0.0	[]	lcl|NT_033779.5_cds_NP_523485.3_6920	lcl|NW_020825294.1_cds_XP_002021694.1_9802	lcl|NC_046681.1_cds_XP_001356081.3_12244	lcl|NC_045949.1_cds_XP_002037971.2_1077	lcl|NC_052520.2_cds_XP_002078252.1_1203	lcl|NC_048534.1_cds_XP_034668880.1_18742	lcl|NT_033779.5_cds_NP_523485.3_6920	locus_tag=Dmel_CG7234 	db_xref=FLYBASE:FBpp0088541,GeneID:33789 
76	OG0003469	obst-E 	6.1113829693106005	0.851856168366503	0.2928687599917977	0.1984435797665369	0.0	['Node6']	lcl|NT_033779.5_cds_NP_723116.1_6958	lcl|NW_020825298.1_cds_XP_002014282.1_12184	lcl|NC_046681.1_cds_XP_001357226.3_13988	lcl|NC_045949.1_cds_XP_032583249.1_1109	lcl|NC_052520.2_cds_XP_002078272.1_1233	lcl|NC_048534.1_cds_XP_034669178.1_18715	lcl|NT_033779.5_cds_NP_723116.1_6958	locus_tag=Dmel_CG11142 	db_xref=FLYBASE:FBpp0078795,GeneID:33806 
77	OG0003478	CG9021 	4.084802357824883	1.157381227679037	0.4369895111460993	0.2038043478260869	0.0027173913043478	['Drosophila_subobscura']	lcl|NT_033779.5_cds_NP_608967.1_6992	lcl|NW_020825298.1_cds_XP_026844123.1_12206	lcl|NC_046681.1_cds_XP_001357215.3_13955	lcl|NC_045949.1_cds_XP_002038005.1_1134	lcl|NC_052520.2_cds_XP_002078285.1_1258	lcl|NC_048534.1_cds_XP_034670064.1_18693	lcl|NT_033779.5_cds_NP_608967.1_6992	locus_tag=Dmel_CG9021 	db_xref=FLYBASE:FBpp0078785,GeneID:33818 
78	OG0003514	Muc26B 	3.373144146620854	1.5101329801481072	0.5570757152238471	0.1113831089351285	0.0	['Drosophila_subobscura']	lcl|NT_033779.5_cds_NP_652552.1_7120	lcl|NW_020825298.1_cds_XP_026844128.1_12285	lcl|NC_046681.1_cds_XP_002132202.3_13857	lcl|NC_045949.1_cds_XP_002038066.2_1215	lcl|NC_052520.2_cds_XP_039152453.1_1345	lcl|NC_048534.1_cds_XP_034666759.1_18605	lcl|NT_033779.5_cds_NP_652552.1_7120	locus_tag=Dmel_CG13990 	db_xref=FLYBASE:FBpp0078834,GeneID:50424 
79	OG0003515	smal 	5.181526823999453	0.7860229260780462	0.2407695277758855	0.38	0.0025	['Node6', 'Drosophila_subobscura']	lcl|NT_033779.5_cds_NP_723165.2_7124	lcl|NW_020825298.1_cds_XP_026844826.1_12287	lcl|NC_046681.1_cds_XP_001355875.4_13855	lcl|NC_045949.1_cds_XP_032577533.1_1218	lcl|NC_052520.2_cds_XP_039148020.1_1347	lcl|NC_048534.1_cds_XP_034669554.1_18601	lcl|NT_033779.5_cds_NP_723165.2_7124	locus_tag=Dmel_CG34380 	db_xref=FLYBASE:FBpp0303014,GeneID:5740323 
80	OG0003518	Ddr 	4.682869035490456	0.8256652394470152	0.2778773470032738	0.3373390557939914	0.0025751072961373	['Node6']	lcl|NT_033779.5_cds_NP_001285666.1_7131	lcl|NW_020825298.1_cds_XP_026844825.1_12294	lcl|NC_046681.1_cds_XP_002133360.3_13843	lcl|NC_045949.1_cds_XP_032573826.1_1223	lcl|NC_052520.2_cds_XP_016023734.1_1352	lcl|NC_048534.1_cds_XP_034669553.1_18590	lcl|NT_033779.5_cds_NP_001285666.1_7131	locus_tag=Dmel_CG33531 	db_xref=FLYBASE:FBpp0311099,GeneID:3346209 
81	OG0003607	Pcp 	6.411661342445735	0.7958538577264965	0.3641938869344098	0.2604166666666667	0.0052083333333333	[]	lcl|NT_033779.5_cds_NP_476673.1_7386	lcl|NW_020825294.1_cds_XP_002018763.1_9169	lcl|NC_046681.1_cds_XP_033235281.1_13102	lcl|NC_045949.1_cds_XP_032569994.1_1412	lcl|NC_052520.2_cds_XP_002078463.1_1552	lcl|NC_048534.1_cds_XP_034666250.1_19628	lcl|NT_033779.5_cds_NP_476673.1_7386	locus_tag=Dmel_CG3440 	db_xref=FLYBASE:FBpp0079016,GeneID:33985 
82	OG0003616	Pvf2 	3.9523715659252487	1.0331637163675678	0.4191129795723392	0.1059907834101382	0.0046082949308755	[]	lcl|NT_033779.5_cds_NP_523499.2_7416	lcl|NW_020825298.1_cds_XP_026844291.1_10404	lcl|NC_046681.1_cds_XP_033236995.1_16287	lcl|NC_045949.1_cds_XP_032583126.1_1430	lcl|NC_052520.2_cds_XP_016023891.1_1570	lcl|NC_048534.1_cds_XP_034668379.1_20738	lcl|NT_033779.5_cds_NP_523499.2_7416	locus_tag=Dmel_CG13780 	db_xref=FLYBASE:FBpp0079051,GeneID:33994 
83	OG0003617	Pvf3 	5.53072834376777	0.7938826143959267	0.2383121308679116	0.3698060941828255	0.0013850415512465	[]	lcl|NT_033779.5_cds_NP_001097107.1_7418	lcl|NW_020825298.1_cds_XP_026844288.1_10406	lcl|NC_046681.1_cds_XP_015035668.2_16281	lcl|NC_045949.1_cds_XP_032580667.1_1433	lcl|NC_052520.2_cds_XP_039147220.1_1574	lcl|NC_048534.1_cds_XP_034667171.1_20739	lcl|NT_033779.5_cds_NP_001097107.1_7418	locus_tag=Dmel_CG34378 	db_xref=FLYBASE:FBpp0111523,GeneID:33995 
84	OG0003638	santa-maria 	5.447915170668607	0.529485986874245	0.1827182097268008	0.4421052631578947	0.0	[]	lcl|NT_033779.5_cds_NP_723277.3_7492	lcl|NW_020825294.1_cds_XP_002018688.2_9263	lcl|NC_046681.1_cds_XP_002132423.2_12981	lcl|NC_045949.1_cds_XP_002036072.2_1499	lcl|NC_052520.2_cds_XP_016023948.1_1644	lcl|NC_048534.1_cds_XP_034666500.1_20078	lcl|NT_033779.5_cds_NP_723277.3_7492	locus_tag=Dmel_CG12789 	db_xref=FLYBASE:FBpp0079088,GeneID:34024 
85	OG0003640	CG6055 	7.678032393720026	0.6464186123599053	0.1851500592176307	0.2678571428571428	0.0	[]	lcl|NT_033779.5_cds_NP_609122.1_7500	lcl|NW_020825294.1_cds_XP_002018681.1_9270	lcl|NC_046681.1_cds_XP_001357447.1_12971	lcl|NC_045949.1_cds_XP_032571013.1_1505	lcl|NC_052520.2_cds_XP_039147201.1_1651	lcl|NC_048534.1_cds_XP_034670152.1_20081	lcl|NT_033779.5_cds_NP_609122.1_7500	locus_tag=Dmel_CG6055 	db_xref=FLYBASE:FBpp0079077,GeneID:34027 
86	OG0003643	Obp28a 	4.48650836215867	0.9907633191249084	0.5489610760560152	0.0909090909090909	0.0139860139860139	[]	lcl|NT_033779.5_cds_NP_523505.1_7513	lcl|NW_020825294.1_cds_XP_002019062.1_8827	lcl|NC_046681.1_cds_XP_001357237.3_13518	lcl|NC_045949.1_cds_XP_002036079.1_1522	lcl|NC_052520.2_cds_XP_002078516.2_1665	lcl|NC_048534.1_cds_XP_034670237.1_18509	lcl|NT_033779.5_cds_NP_523505.1_7513	locus_tag=Dmel_CG6641 	db_xref=FLYBASE:FBpp0079083,GeneID:34031 
87	OG0003667	TwdlE 	6.8963544238514025	0.7074510396127837	0.2132219694479805	0.2871287128712871	0.0	[]	lcl|NT_033779.5_cds_NP_609157.3_7614	lcl|NW_020825298.1_cds_XP_002015011.1_11223	lcl|NC_046681.1_cds_XP_002132706.1_15272	lcl|NC_045949.1_cds_XP_002036123.2_1596	lcl|NC_052520.2_cds_XP_002078559.1_1747	lcl|NC_048534.1_cds_XP_034666814.1_21860	lcl|NT_033779.5_cds_NP_609157.3_7614	locus_tag=Dmel_CG14534 	db_xref=FLYBASE:FBpp0079185,GeneID:34075 
88	OG0003674	pes 	4.452723927383688	0.7714117595138067	0.2543522426116006	0.4293381037567084	0.0	['Node3']	lcl|NT_033779.5_cds_NP_001137808.1_7632	lcl|NW_020825298.1_cds_XP_002014552.1_11829	lcl|NC_046681.1_cds_XP_001356414.1_14500	lcl|NC_045949.1_cds_XP_032583127.1_1608	lcl|NC_052520.2_cds_XP_016024035.1_1759	lcl|NC_048534.1_cds_XP_034669043.1_21087	lcl|NT_033779.5_cds_NP_001137808.1_7632	locus_tag=Dmel_CG7228 	db_xref=FLYBASE:FBpp0113042,GeneID:34087 
89	OG0003675	CG7227 	6.139029607154916	0.6941754962486099	0.2090699656034076	0.3915547024952015	0.0019193857965451	[]	lcl|NT_033779.5_cds_NP_609169.1_7638	lcl|NW_020825298.1_cds_XP_002014553.1_11828	lcl|NC_046681.1_cds_XP_015035805.2_14502	lcl|NC_045949.1_cds_XP_032583128.1_1610	lcl|NC_052520.2_cds_XP_016024039.1_1760	lcl|NC_048534.1_cds_XP_034669044.1_21086	lcl|NT_033779.5_cds_NP_609169.1_7638	locus_tag=Dmel_CG7227 	db_xref=FLYBASE:FBpp0079173,GeneID:34088 
90	OG0003707	CG14277 	7.1515377431599925	0.7496184666249871	0.2670442766040863	0.239766081871345	0.0058479532163742	[]	lcl|NT_033779.5_cds_NP_609200.1_7753	lcl|NW_020825298.1_cds_XP_002014845.1_11434	lcl|NC_046681.1_cds_XP_001356605.1_15025	lcl|NC_045949.1_cds_XP_002036181.1_1697	lcl|NC_052520.2_cds_XP_002078617.1_1878	lcl|NC_048534.1_cds_XP_034670331.1_21138	lcl|NT_033779.5_cds_NP_609200.1_7753	locus_tag=Dmel_CG14277 	db_xref=FLYBASE:FBpp0079216,GeneID:34129 
